Default schedule
Rate	100.00
Rate Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.292238	
1000	0.285000	1.419043	1000	0.285000	0.285000	0.292232	
1000	0.251000	1.419043	1000	0.251000	0.251000	0.292198	
1000	0.297000	1.419043	1000	0.297000	0.297000	0.292202	
1000	0.292000	1.419043	1000	0.292000	0.292000	0.292201	
1000	0.259000	1.419043	1000	0.259000	0.259000	0.292174	
1000	0.296000	1.419043	1000	0.296000	0.296000	0.292177	
1000	0.264000	1.419043	1000	0.264000	0.264000	0.292154	
1000	0.288000	1.419043	1000	0.288000	0.288000	0.292151	
1000	0.252000	1.419043	1000	0.252000	0.252000	0.292117	
1000	0.311000	1.419043	1000	0.311000	0.311000	0.292133	
1000	0.285000	1.419043	1000	0.285000	0.285000	0.292127	
1000	0.268000	1.419043	1000	0.268000	0.268000	0.292107	
1000	0.263000	1.419043	1000	0.263000	0.263000	0.292083	
1000	0.264000	1.419043	1000	0.264000	0.264000	0.292060	
1000	0.253000	1.419043	1000	0.253000	0.253000	0.292028	
1000	0.256000	1.419043	1000	0.256000	0.256000	0.291999	
1000	0.252000	1.419043	1000	0.252000	0.252000	0.291966	
1000	0.277000	1.419043	1000	0.277000	0.277000	0.291954	
1000	0.245000	1.419043	1000	0.245000	0.245000	0.291916	
1000	0.265000	1.419043	1000	0.265000	0.265000	0.291894	
1000	0.275000	1.419043	1000	0.275000	0.275000	0.291880	
1000	0.271000	1.419043	1000	0.271000	0.271000	0.291863	
1000	0.238000	1.419043	1000	0.238000	0.238000	0.291819	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.291784	
1000	0.280000	1.419043	1000	0.280000	0.280000	0.291775	
1000	0.229000	1.419043	1000	0.229000	0.229000	0.291724	
1000	0.285000	1.419043	1000	0.285000	0.285000	0.291718	
1000	0.268000	1.419043	1000	0.268000	0.268000	0.291699	
1000	0.268000	1.419043	1000	0.268000	0.268000	0.291680	
1000	0.257000	1.419043	1000	0.257000	0.257000	0.291652	
1000	0.254000	1.419043	1000	0.254000	0.254000	0.291621	
1000	0.266000	1.419043	1000	0.266000	0.266000	0.291601	
1000	0.282000	1.419043	1000	0.282000	0.282000	0.291593	
1000	0.250000	1.419043	1000	0.250000	0.250000	0.291559	
1000	0.264000	1.419043	1000	0.264000	0.264000	0.291537	
1000	0.309000	1.419043	1000	0.309000	0.309000	0.291551	
1000	0.282000	1.419043	1000	0.282000	0.282000	0.291544	
1000	0.265000	1.419043	1000	0.265000	0.265000	0.291522	
1000	0.277000	1.419043	1000	0.277000	0.277000	0.291511	
1000	0.250000	1.419043	1000	0.250000	0.250000	0.291477	
1000	0.243000	1.419043	1000	0.243000	0.243000	0.291438	
1000	0.279000	1.419043	1000	0.279000	0.279000	0.291428	
1000	0.271000	1.419043	1000	0.271000	0.271000	0.291412	
1000	0.286000	1.419043	1000	0.286000	0.286000	0.291408	
1000	0.253000	1.419043	1000	0.253000	0.253000	0.291377	
1000	0.265000	1.419043	1000	0.265000	0.265000	0.291356	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.291322	
1000	0.284000	1.419043	1000	0.284000	0.284000	0.291316	
1000	0.250000	1.419043	1000	0.250000	0.250000	0.291283	
1000	0.271000	1.419043	1000	0.271000	0.271000	0.291267	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.291234	
1000	0.255000	1.419043	1000	0.255000	0.255000	0.291205	
1000	0.261000	1.419043	1000	0.261000	0.261000	0.291181	
1000	0.253000	1.419043	1000	0.253000	0.253000	0.291151	
1000	0.241000	1.419043	1000	0.241000	0.241000	0.291111	
1000	0.238000	1.419043	1000	0.238000	0.238000	0.291069	
1000	0.254000	1.419043	1000	0.254000	0.254000	0.291039	
1000	0.254000	1.419043	1000	0.254000	0.254000	0.291010	
1000	0.244000	1.419043	1000	0.244000	0.244000	0.290973	
1000	0.262000	1.419043	1000	0.262000	0.262000	0.290950	
1000	0.290000	1.419043	1000	0.290000	0.290000	0.290949	
1000	0.292000	1.419043	1000	0.292000	0.292000	0.290950	
1000	0.227000	1.419043	1000	0.227000	0.227000	0.290900	
1000	0.264000	1.419043	1000	0.264000	0.264000	0.290879	
1000	0.257000	1.419043	1000	0.257000	0.257000	0.290852	
1000	0.273000	1.419043	1000	0.273000	0.273000	0.290838	
1000	0.290000	1.419043	1000	0.290000	0.290000	0.290837	
1000	0.274000	1.419043	1000	0.274000	0.274000	0.290824	
1000	0.251000	1.419043	1000	0.251000	0.251000	0.290793	
1000	0.272000	1.419043	1000	0.272000	0.272000	0.290778	
1000	0.232000	1.419043	1000	0.232000	0.232000	0.290732	
1000	0.266000	1.419043	1000	0.266000	0.266000	0.290713	
1000	0.273000	1.419043	1000	0.273000	0.273000	0.290699	
1000	0.291000	1.419043	1000	0.291000	0.291000	0.290699	
1000	0.272000	1.419043	1000	0.272000	0.272000	0.290684	
1000	0.271000	1.419043	1000	0.271000	0.271000	0.290669	
1000	0.257000	1.419043	1000	0.257000	0.257000	0.290643	
1000	0.241000	1.419043	1000	0.241000	0.241000	0.290604	
1000	0.221000	1.419043	1000	0.221000	0.221000	0.290550	
1000	0.258000	1.419043	1000	0.258000	0.258000	0.290525	
1000	0.239000	1.419043	1000	0.239000	0.239000	0.290485	
1000	0.236000	1.419043	1000	0.236000	0.236000	0.290442	
1000	0.236000	1.419043	1000	0.236000	0.236000	0.290400	
1000	0.281000	1.419043	1000	0.281000	0.281000	0.290393	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.290377	
1000	0.252000	1.419043	1000	0.252000	0.252000	0.290347	
1000	0.288000	1.419043	1000	0.288000	0.288000	0.290345	
1000	0.257000	1.419043	1000	0.257000	0.257000	0.290320	
1000	0.247000	1.419043	1000	0.247000	0.247000	0.290286	
1000	0.227000	1.419043	1000	0.227000	0.227000	0.290237	
1000	0.251000	1.419043	1000	0.251000	0.251000	0.290207	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.290192	
1000	0.277000	1.419043	1000	0.277000	0.277000	0.290181	
1000	0.232000	1.419043	1000	0.232000	0.232000	0.290137	
1000	0.262000	1.419043	1000	0.262000	0.262000	0.290115	
1000	0.232000	1.419043	1000	0.232000	0.232000	0.290070	
1000	0.268000	1.419043	1000	0.268000	0.268000	0.290053	
1000	0.259000	1.419043	1000	0.259000	0.259000	0.290030	
1000	0.258000	1.419043	1000	0.258000	0.258000	0.290005	
1000	0.214000	1.419043	1000	0.214000	0.214000	0.289947	
1000	0.243000	1.419043	1000	0.243000	0.243000	0.289911	
1000	0.284000	1.419043	1000	0.284000	0.284000	0.289907	
1000	0.271000	1.419043	1000	0.271000	0.271000	0.289892	
1000	0.254000	1.419043	1000	0.254000	0.254000	0.289865	
1000	0.278000	1.419043	1000	0.278000	0.278000	0.289856	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.289824	
1000	0.302000	1.419043	1000	0.302000	0.302000	0.289834	
1000	0.313000	1.419043	1000	0.313000	0.313000	0.289851	
1000	0.305000	1.419043	1000	0.305000	0.305000	0.289863	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.289848	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.289817	
1000	0.260000	1.419043	1000	0.260000	0.260000	0.289794	
1000	0.261000	1.419043	1000	0.261000	0.261000	0.289772	
1000	0.253000	1.419043	1000	0.253000	0.253000	0.289744	
1000	0.286000	1.419043	1000	0.286000	0.286000	0.289742	
1000	0.238000	1.419043	1000	0.238000	0.238000	0.289703	
1000	0.282000	1.419043	1000	0.282000	0.282000	0.289697	
1000	0.275000	1.419043	1000	0.275000	0.275000	0.289686	
1000	0.271000	1.419043	1000	0.271000	0.271000	0.289671	
1000	0.267000	1.419043	1000	0.267000	0.267000	0.289654	
1000	0.271000	1.419043	1000	0.271000	0.271000	0.289640	
1000	0.239000	1.419043	1000	0.239000	0.239000	0.289602	
1000	0.275000	1.419043	1000	0.275000	0.275000	0.289591	
1000	0.261000	1.419043	1000	0.261000	0.261000	0.289570	
1000	0.289000	1.419043	1000	0.289000	0.289000	0.289569	
1000	0.278000	1.419043	1000	0.278000	0.278000	0.289561	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.289546	
1000	0.265000	1.419043	1000	0.265000	0.265000	0.289528	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.289513	
1000	0.285000	1.419043	1000	0.285000	0.285000	0.289510	
1000	0.272000	1.419043	1000	0.272000	0.272000	0.289496	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.289482	
1000	0.276000	1.419043	1000	0.276000	0.276000	0.289472	
1000	0.253000	1.419043	1000	0.253000	0.253000	0.289445	
1000	0.251000	1.419043	1000	0.251000	0.251000	0.289416	
1000	0.213000	1.419043	1000	0.213000	0.213000	0.289359	
1000	0.273000	1.419043	1000	0.273000	0.273000	0.289347	
1000	0.239000	1.419043	1000	0.239000	0.239000	0.289309	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.289279	
1000	0.272000	1.419043	1000	0.272000	0.272000	0.289267	
1000	0.236000	1.419043	1000	0.236000	0.236000	0.289227	
1000	0.272000	1.419043	1000	0.272000	0.272000	0.289214	
1000	0.254000	1.419043	1000	0.254000	0.254000	0.289188	
1000	0.264000	1.419043	1000	0.264000	0.264000	0.289169	
1000	0.274000	1.419043	1000	0.274000	0.274000	0.289158	
1000	0.237000	1.419043	1000	0.237000	0.237000	0.289120	
1000	0.212000	1.419043	1000	0.212000	0.212000	0.289063	
1000	0.276000	1.419043	1000	0.276000	0.276000	0.289053	
1000	0.247000	1.419043	1000	0.247000	0.247000	0.289022	
1000	0.249000	1.419043	1000	0.249000	0.249000	0.288992	
1000	0.267000	1.419043	1000	0.267000	0.267000	0.288976	
1000	0.261000	1.419043	1000	0.261000	0.261000	0.288956	
1000	0.274000	1.419043	1000	0.274000	0.274000	0.288945	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.288931	
1000	0.285000	1.419043	1000	0.285000	0.285000	0.288928	
1000	0.270000	1.419043	1000	0.270000	0.270000	0.288914	
1000	0.196000	1.419043	1000	0.196000	0.196000	0.288846	
1000	0.284000	1.322743	1000	0.284000	0.284000	0.288842	
1000	0.287000	1.322743	1000	0.287000	0.287000	0.288841	
1000	0.264000	1.322743	1000	0.264000	0.264000	0.288823	
1000	0.268000	1.322743	1000	0.268000	0.268000	0.288807	
1000	0.281000	1.322743	1000	0.281000	0.281000	0.288802	
1000	0.306000	1.322743	1000	0.306000	0.306000	0.288814	
1000	0.291000	1.322743	1000	0.291000	0.291000	0.288816	
1000	0.280000	1.322743	1000	0.280000	0.280000	0.288809	
1000	0.263000	1.322743	1000	0.263000	0.263000	0.288791	
1000	0.293000	1.322743	1000	0.293000	0.293000	0.288794	
1000	0.273000	1.322743	1000	0.273000	0.273000	0.288782	
1000	0.310000	1.322743	1000	0.310000	0.310000	0.288798	
1000	0.272000	1.322743	1000	0.272000	0.272000	0.288785	
1000	0.298000	1.322743	1000	0.298000	0.298000	0.288792	
1000	0.289000	1.322743	1000	0.289000	0.289000	0.288792	
1000	0.271000	1.322743	1000	0.271000	0.271000	0.288779	
1000	0.304000	1.322743	1000	0.304000	0.304000	0.288790	
1000	0.315000	1.322743	1000	0.315000	0.315000	0.288809	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288818	
1000	0.297000	1.322743	1000	0.297000	0.297000	0.288824	
1000	0.272000	1.322743	1000	0.272000	0.272000	0.288812	
1000	0.252000	1.322743	1000	0.252000	0.252000	0.288785	
1000	0.277000	1.322743	1000	0.277000	0.277000	0.288777	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288781	
1000	0.279000	1.322743	1000	0.279000	0.279000	0.288774	
1000	0.304000	1.322743	1000	0.304000	0.304000	0.288785	
1000	0.265000	1.322743	1000	0.265000	0.265000	0.288768	
1000	0.291000	1.322743	1000	0.291000	0.291000	0.288770	
1000	0.310000	1.322743	1000	0.310000	0.310000	0.288785	
1000	0.332000	1.322743	1000	0.332000	0.332000	0.288816	
1000	0.294000	1.322743	1000	0.294000	0.294000	0.288820	
1000	0.317000	1.322743	1000	0.317000	0.317000	0.288840	
1000	0.293000	1.322743	1000	0.293000	0.293000	0.288843	
1000	0.300000	1.322743	1000	0.300000	0.300000	0.288851	
1000	0.261000	1.322743	1000	0.261000	0.261000	0.288831	
1000	0.256000	1.322743	1000	0.256000	0.256000	0.288808	
1000	0.320000	1.322743	1000	0.320000	0.320000	0.288830	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288838	
1000	0.258000	1.322743	1000	0.258000	0.258000	0.288816	
1000	0.282000	1.322743	1000	0.282000	0.282000	0.288812	
1000	0.327000	1.322743	1000	0.327000	0.327000	0.288839	
1000	0.283000	1.322743	1000	0.283000	0.283000	0.288835	
1000	0.294000	1.322743	1000	0.294000	0.294000	0.288838	
1000	0.266000	1.322743	1000	0.266000	0.266000	0.288822	
1000	0.250000	1.322743	1000	0.250000	0.250000	0.288795	
1000	0.288000	1.322743	1000	0.288000	0.288000	0.288794	
1000	0.260000	1.322743	1000	0.260000	0.260000	0.288774	
1000	0.260000	1.322743	1000	0.260000	0.260000	0.288753	
1000	0.308000	1.322743	1000	0.308000	0.308000	0.288767	
1000	0.248000	1.322743	1000	0.248000	0.248000	0.288738	
1000	0.313000	1.322743	1000	0.313000	0.313000	0.288755	
1000	0.306000	1.322743	1000	0.306000	0.306000	0.288767	
1000	0.291000	1.322743	1000	0.291000	0.291000	0.288769	
1000	0.287000	1.322743	1000	0.287000	0.287000	0.288768	
1000	0.318000	1.322743	1000	0.318000	0.318000	0.288788	
1000	0.304000	1.322743	1000	0.304000	0.304000	0.288799	
1000	0.273000	1.322743	1000	0.273000	0.273000	0.288788	
1000	0.254000	1.322743	1000	0.254000	0.254000	0.288763	
1000	0.325000	1.322743	1000	0.325000	0.325000	0.288789	
1000	0.294000	1.322743	1000	0.294000	0.294000	0.288792	
1000	0.285000	1.322743	1000	0.285000	0.285000	0.288790	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288798	
1000	0.290000	1.322743	1000	0.290000	0.290000	0.288799	
1000	0.255000	1.322743	1000	0.255000	0.255000	0.288776	
1000	0.302000	1.322743	1000	0.302000	0.302000	0.288785	
1000	0.290000	1.322743	1000	0.290000	0.290000	0.288786	
1000	0.248000	1.322743	1000	0.248000	0.248000	0.288757	
1000	0.280000	1.322743	1000	0.280000	0.280000	0.288751	
1000	0.302000	1.322743	1000	0.302000	0.302000	0.288760	
1000	0.288000	1.322743	1000	0.288000	0.288000	0.288760	
1000	0.288000	1.322743	1000	0.288000	0.288000	0.288759	
1000	0.233000	1.322743	1000	0.233000	0.233000	0.288720	
1000	0.299000	1.322743	1000	0.299000	0.299000	0.288728	
1000	0.257000	1.322743	1000	0.257000	0.257000	0.288705	
1000	0.276000	1.322743	1000	0.276000	0.276000	0.288697	
1000	0.296000	1.322743	1000	0.296000	0.296000	0.288702	
1000	0.330000	1.322743	1000	0.330000	0.330000	0.288730	
1000	0.312000	1.322743	1000	0.312000	0.312000	0.288747	
1000	0.299000	1.322743	1000	0.299000	0.299000	0.288754	
1000	0.260000	1.322743	1000	0.260000	0.260000	0.288734	
1000	0.287000	1.322743	1000	0.287000	0.287000	0.288732	
1000	0.275000	1.322743	1000	0.275000	0.275000	0.288723	
1000	0.266000	1.322743	1000	0.266000	0.266000	0.288707	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288716	
1000	0.258000	1.322743	1000	0.258000	0.258000	0.288695	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288703	
1000	0.294000	1.322743	1000	0.294000	0.294000	0.288707	
1000	0.342000	1.322743	1000	0.342000	0.342000	0.288743	
1000	0.303000	1.322743	1000	0.303000	0.303000	0.288753	
1000	0.284000	1.322743	1000	0.284000	0.284000	0.288750	
1000	0.324000	1.322743	1000	0.324000	0.324000	0.288774	
1000	0.284000	1.322743	1000	0.284000	0.284000	0.288771	
1000	0.270000	1.322743	1000	0.270000	0.270000	0.288758	
1000	0.274000	1.322743	1000	0.274000	0.274000	0.288748	
1000	0.287000	1.322743	1000	0.287000	0.287000	0.288747	
1000	0.284000	1.322743	1000	0.284000	0.284000	0.288743	
1000	0.272000	1.322743	1000	0.272000	0.272000	0.288732	
1000	0.294000	1.322743	1000	0.294000	0.294000	0.288736	
1000	0.283000	1.322743	1000	0.283000	0.283000	0.288732	
1000	0.300000	1.322743	1000	0.300000	0.300000	0.288739	
1000	0.262000	1.322743	1000	0.262000	0.262000	0.288721	
1000	0.273000	1.322743	1000	0.273000	0.273000	0.288710	
1000	0.279000	1.322743	1000	0.279000	0.279000	0.288704	
1000	0.287000	1.322743	1000	0.287000	0.287000	0.288703	
1000	0.272000	1.322743	1000	0.272000	0.272000	0.288691	
1000	0.265000	1.322743	1000	0.265000	0.265000	0.288675	
1000	0.292000	1.322743	1000	0.292000	0.292000	0.288677	
1000	0.277000	1.322743	1000	0.277000	0.277000	0.288669	
1000	0.319000	1.322743	1000	0.319000	0.319000	0.288690	
1000	0.300000	1.322743	1000	0.300000	0.300000	0.288698	
1000	0.269000	1.322743	1000	0.269000	0.269000	0.288684	
1000	0.316000	1.322743	1000	0.316000	0.316000	0.288703	
1000	0.303000	1.322743	1000	0.303000	0.303000	0.288713	
1000	0.312000	1.322743	1000	0.312000	0.312000	0.288728	
1000	0.279000	1.322743	1000	0.279000	0.279000	0.288722	
1000	0.256000	1.322743	1000	0.256000	0.256000	0.288700	
1000	0.260000	1.322743	1000	0.260000	0.260000	0.288680	
1000	0.289000	1.322743	1000	0.289000	0.289000	0.288680	
1000	0.260000	1.322743	1000	0.260000	0.260000	0.288661	
1000	0.280000	1.322743	1000	0.280000	0.280000	0.288655	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288660	
1000	0.312000	1.322743	1000	0.312000	0.312000	0.288675	
1000	0.269000	1.322743	1000	0.269000	0.269000	0.288662	
1000	0.299000	1.322743	1000	0.299000	0.299000	0.288669	
1000	0.310000	1.322743	1000	0.310000	0.310000	0.288683	
1000	0.264000	1.322743	1000	0.264000	0.264000	0.288667	
1000	0.278000	1.322743	1000	0.278000	0.278000	0.288660	
1000	0.288000	1.322743	1000	0.288000	0.288000	0.288659	
1000	0.312000	1.322743	1000	0.312000	0.312000	0.288675	
1000	0.292000	1.322743	1000	0.292000	0.292000	0.288677	
1000	0.303000	1.322743	1000	0.303000	0.303000	0.288687	
1000	0.308000	1.322743	1000	0.308000	0.308000	0.288699	
1000	0.314000	1.322743	1000	0.314000	0.314000	0.288716	
1000	0.332000	1.322743	1000	0.332000	0.332000	0.288745	
1000	0.305000	1.322743	1000	0.305000	0.305000	0.288756	
1000	0.316000	1.322743	1000	0.316000	0.316000	0.288774	
1000	0.325000	1.322743	1000	0.325000	0.325000	0.288798	
1000	0.299000	1.322743	1000	0.299000	0.299000	0.288805	
1000	0.287000	1.322743	1000	0.287000	0.287000	0.288804	
1000	0.289000	1.322743	1000	0.289000	0.289000	0.288804	
1000	0.311000	1.322743	1000	0.311000	0.311000	0.288819	
1000	0.292000	1.322743	1000	0.292000	0.292000	0.288821	
1000	0.297000	1.322743	1000	0.297000	0.297000	0.288827	
1000	0.279000	1.322743	1000	0.279000	0.279000	0.288820	
1000	0.305000	1.322743	1000	0.305000	0.305000	0.288831	
1000	0.317000	1.322743	1000	0.317000	0.317000	0.288849	
1000	0.261000	1.322743	1000	0.261000	0.261000	0.288831	
1000	0.284000	1.322743	1000	0.284000	0.284000	0.288828	
1000	0.309000	1.322743	1000	0.309000	0.309000	0.288841	
1000	0.279000	1.322743	1000	0.279000	0.279000	0.288835	
1000	0.314000	1.322743	1000	0.314000	0.314000	0.288851	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288855	
1000	0.297000	1.322743	1000	0.297000	0.297000	0.288861	
1000	0.303000	1.322743	1000	0.303000	0.303000	0.288870	
1000	0.303000	1.322743	1000	0.303000	0.303000	0.288879	
1000	0.273000	1.322743	1000	0.273000	0.273000	0.288869	
1000	0.263000	1.322743	1000	0.263000	0.263000	0.288852	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288856	
1000	0.293000	1.322743	1000	0.293000	0.293000	0.288859	
1000	0.314000	1.322743	1000	0.314000	0.314000	0.288875	
1000	0.263000	1.322743	1000	0.263000	0.263000	0.288858	
1000	0.277000	1.322743	1000	0.277000	0.277000	0.288850	
1000	0.312000	1.322743	1000	0.312000	0.312000	0.288865	
1000	0.250000	1.322743	1000	0.250000	0.250000	0.288840	
1000	0.285000	1.322743	1000	0.285000	0.285000	0.288838	
1000	0.275000	1.322743	1000	0.275000	0.275000	0.288828	
1000	0.258000	1.322743	1000	0.258000	0.258000	0.288808	
1000	0.286000	1.322743	1000	0.286000	0.286000	0.288806	
1000	0.305000	1.322743	1000	0.305000	0.305000	0.288817	
1000	0.266000	1.322743	1000	0.266000	0.266000	0.288802	
1000	0.277000	1.322743	1000	0.277000	0.277000	0.288794	
1000	0.307000	1.322743	1000	0.307000	0.307000	0.288806	
1000	0.260000	1.322743	1000	0.260000	0.260000	0.288788	
1000	0.329000	1.322743	1000	0.329000	0.329000	0.288814	
1000	0.285000	1.322743	1000	0.285000	0.285000	0.288811	
1000	0.300000	1.322743	1000	0.300000	0.300000	0.288819	
1000	0.307000	1.322743	1000	0.307000	0.307000	0.288830	
1000	0.303000	1.322743	1000	0.303000	0.303000	0.288840	
1000	0.314000	1.322743	1000	0.314000	0.314000	0.288856	
1000	0.258000	1.322743	1000	0.258000	0.258000	0.288836	
1000	0.322000	1.322743	1000	0.322000	0.322000	0.288857	
1000	0.284000	1.322743	1000	0.284000	0.284000	0.288854	
1000	0.283000	1.322743	1000	0.283000	0.283000	0.288850	
1000	0.238000	1.322743	1000	0.238000	0.238000	0.288818	
1000	0.319000	1.322743	1000	0.319000	0.319000	0.288837	
1000	0.309000	1.322743	1000	0.309000	0.309000	0.288850	
1000	0.310000	1.322743	1000	0.310000	0.310000	0.288864	
1000	0.259000	1.322743	1000	0.259000	0.259000	0.288844	
1000	0.314000	1.322743	1000	0.314000	0.314000	0.288861	
1000	0.308000	1.322743	1000	0.308000	0.308000	0.288873	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288877	
1000	0.244000	1.322743	1000	0.244000	0.244000	0.288848	
1000	0.292000	1.322743	1000	0.292000	0.292000	0.288850	
1000	0.271000	1.322743	1000	0.271000	0.271000	0.288839	
1000	0.319000	1.322743	1000	0.319000	0.319000	0.288858	
1000	0.284000	1.322743	1000	0.284000	0.284000	0.288855	
1000	0.298000	1.322743	1000	0.298000	0.298000	0.288861	
1000	0.271000	1.322743	1000	0.271000	0.271000	0.288849	
1000	0.280000	1.322743	1000	0.280000	0.280000	0.288844	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288851	
1000	0.258000	1.322743	1000	0.258000	0.258000	0.288832	
1000	0.291000	1.322743	1000	0.291000	0.291000	0.288833	
1000	0.313000	1.322743	1000	0.313000	0.313000	0.288848	
1000	0.276000	1.322743	1000	0.276000	0.276000	0.288840	
1000	0.293000	1.322743	1000	0.293000	0.293000	0.288843	
1000	0.293000	1.322743	1000	0.293000	0.293000	0.288846	
1000	0.285000	1.322743	1000	0.285000	0.285000	0.288843	
1000	0.255000	1.322743	1000	0.255000	0.255000	0.288822	
1000	0.270000	1.322743	1000	0.270000	0.270000	0.288810	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288814	
1000	0.310000	1.322743	1000	0.310000	0.310000	0.288827	
1000	0.326000	1.322743	1000	0.326000	0.326000	0.288851	
1000	0.251000	1.322743	1000	0.251000	0.251000	0.288827	
1000	0.288000	1.322743	1000	0.288000	0.288000	0.288826	
1000	0.279000	1.322743	1000	0.279000	0.279000	0.288820	
1000	0.294000	1.322743	1000	0.294000	0.294000	0.288823	
1000	0.296000	1.322743	1000	0.296000	0.296000	0.288828	
1000	0.273000	1.322743	1000	0.273000	0.273000	0.288818	
1000	0.289000	1.322743	1000	0.289000	0.289000	0.288818	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288822	
1000	0.308000	1.322743	1000	0.308000	0.308000	0.288834	
1000	0.238000	1.322743	1000	0.238000	0.238000	0.288802	
1000	0.293000	1.322743	1000	0.293000	0.293000	0.288804	
1000	0.314000	1.322743	1000	0.314000	0.314000	0.288820	
1000	0.259000	1.322743	1000	0.259000	0.259000	0.288801	
1000	0.278000	1.322743	1000	0.278000	0.278000	0.288795	
1000	0.249000	1.322743	1000	0.249000	0.249000	0.288770	
1000	0.313000	1.322743	1000	0.313000	0.313000	0.288785	
1000	0.303000	1.322743	1000	0.303000	0.303000	0.288794	
1000	0.308000	1.322743	1000	0.308000	0.308000	0.288806	
1000	0.286000	1.322743	1000	0.286000	0.286000	0.288804	
1000	0.295000	1.322743	1000	0.295000	0.295000	0.288808	
1000	0.281000	1.322743	1000	0.281000	0.281000	0.288803	
1000	0.328000	1.322743	1000	0.328000	0.328000	0.288828	
1000	0.281000	1.322743	1000	0.281000	0.281000	0.288823	
1000	0.277000	1.322743	1000	0.277000	0.277000	0.288815	
1000	0.307000	1.322743	1000	0.307000	0.307000	0.288827	
1000	0.321000	1.322743	1000	0.321000	0.321000	0.288847	
1000	0.281000	1.322743	1000	0.281000	0.281000	0.288842	
1000	0.249000	1.322743	1000	0.249000	0.249000	0.288817	
1000	0.278000	1.322743	1000	0.278000	0.278000	0.288810	
1000	0.320000	1.322743	1000	0.320000	0.320000	0.288830	
1000	0.300000	1.322743	1000	0.300000	0.300000	0.288837	
1000	0.298000	1.322743	1000	0.298000	0.298000	0.288842	
1000	0.315000	1.322743	1000	0.315000	0.315000	0.288859	
1000	0.277000	1.322743	1000	0.277000	0.277000	0.288851	
1000	0.285000	1.322743	1000	0.285000	0.285000	0.288849	
1000	0.296000	1.322743	1000	0.296000	0.296000	0.288853	
1000	0.275000	1.322743	1000	0.275000	0.275000	0.288845	
1000	0.309000	1.322743	1000	0.309000	0.309000	0.288857	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288865	
1000	0.239000	1.322743	1000	0.239000	0.239000	0.288834	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288841	
1000	0.296000	1.322743	1000	0.296000	0.296000	0.288846	
1000	0.311000	1.322743	1000	0.311000	0.311000	0.288860	
1000	0.296000	1.322743	1000	0.296000	0.296000	0.288864	
1000	0.249000	1.322743	1000	0.249000	0.249000	0.288839	
1000	0.306000	1.322743	1000	0.306000	0.306000	0.288850	
1000	0.297000	1.322743	1000	0.297000	0.297000	0.288855	
1000	0.313000	1.322743	1000	0.313000	0.313000	0.288870	
1000	0.269000	1.322743	1000	0.269000	0.269000	0.288858	
1000	0.261000	1.322743	1000	0.261000	0.261000	0.288840	
1000	0.273000	1.322743	1000	0.273000	0.273000	0.288831	
1000	0.264000	1.322743	1000	0.264000	0.264000	0.288815	
1000	0.251000	1.322743	1000	0.251000	0.251000	0.288792	
1000	0.282000	1.322743	1000	0.282000	0.282000	0.288788	
1000	0.258000	1.322743	1000	0.258000	0.258000	0.288769	
1000	0.301000	1.322743	1000	0.301000	0.301000	0.288777	
1000	0.314000	1.322743	1000	0.314000	0.314000	0.288792	
1000	0.287000	1.322743	1000	0.287000	0.287000	0.288791	
1000	0.297000	1.322743	1000	0.297000	0.297000	0.288796	
1000	0.299000	1.322743	1000	0.299000	0.299000	0.288802	
1000	0.251000	1.322743	1000	0.251000	0.251000	0.288779	
1000	0.296000	1.322743	1000	0.296000	0.296000	0.288784	
1000	0.273000	1.322743	1000	0.273000	0.273000	0.288774	
1000	0.315000	1.322743	1000	0.315000	0.315000	0.288790	
1000	0.271000	1.322743	1000	0.271000	0.271000	0.288779	
